152
0	358.2639	36.40135	6.25288464604	0.635323409671	1.92105012929	-0.436330840277	0.80451035112	-0.0243846587556	0.593437851302	156
1	355.8944	43.16125	6.21152906941	0.753305921776	1.92105012452	-0.314157753968	0.72755955606	-0.0522235938595	0.68405393693	124
2	354.7147	46.04138	6.19093942022	0.803573673162	1.92104957004	-0.26179763193	0.691187444998	-0.0639406653977	0.719841306946	111
3	353.40556	48.908	6.16809061685	0.853605630565	1.92104994957	-0.209438516768	0.652921467399	-0.0754813840994	0.753655171855	123
4	319.007	10.545	5.56772248691	0.184044969623	1.06974087091	-0.447439367457	0.742042443554	-0.644888508132	0.183007715805	120
5	340.25339	13.676696	5.93854194657	0.238703375994	1.41556256788	-0.669569235002	0.9145087417	-0.32828110636	0.236442966827	134
6	355.68798	14.81107	6.20792636077	0.258501937243	1.73225011311	-0.783127203903	0.96403744838	-0.0726897305208	0.25563255113	127
7	11.210031	14.915915	0.195651950201	0.260331827698	2.10523440882	-0.836453761391	0.947868623057	0.18785550066	0.257401212694	75
8	26.673135	13.982669	0.465534027579	0.244043612267	2.49174671499	-0.816070197431	0.867104114867	0.435598641858	0.241628386562	98
9	341.0	0.0	5.9515727493	0.0	1.20896281126	-0.857037342568	0.945518575599	-0.325568154457	0.0	128
10	356.0	0.0	6.2133721371	0.0	1.56017882884	-1.01928704186	0.99756405026	-0.0697564737441	0.0	98
11	11.0	0.0	0.191986217719	0.0	2.07567537374	-1.09629075442	0.981627183448	0.190808995377	0.0	70
12	26.0	0.0	0.453785605519	0.0	2.61993562963	-1.04851538454	0.898794046299	0.438371146789	0.0	71
13	311.0	0.0	5.4279739737	0.0	0.815176304	-0.433169166813	0.656059028991	-0.754709580223	0.0	108
14	344.716	-9.391	6.0164291843	-0.163903870055	1.07137521271	-1.01342641434	0.951702894058	-0.260070816353	-0.163170989835	146
15	6.0154234	-9.9984613	0.104988944232	-0.174506069818	1.76381693718	-1.25130063798	0.979389764525	0.103204573253	-0.173621730217	110
16	24.2716	-9.45004	0.423619334727	-0.164934312445	2.73160252115	-1.2094446791	0.899235850866	0.405484078349	-0.164187535226	47
17	311.579	-5.9986	5.43807943007	-0.10469532051	0.718199997489	-0.492657578125	0.660018225029	-0.743945443332	-0.104504162482	123
18	317.0	0.0	5.53269372882	0.0	0.875830034184	-0.523001140909	0.731353701619	-0.681998360062	0.0	126
19	10.513	24.898	0.183486464262	0.434552077162	2.09965776823	-0.661907057516	0.89183240075	0.165500675401	0.421004151302	109
20	19.14	25.737	0.334056018832	0.449195389586	2.27011781479	-0.642100387419	0.851000958994	0.29535101526	0.434240884276	164
21	19.9956	31.6903	0.348989055912	0.553100075945	2.2701148396	-0.537374963078	0.799606852257	0.290963555243	0.525327603827	134
22	21.146	38.627	0.369067323627	0.674168330168	2.27011498879	-0.415202304976	0.728621893398	0.281824072488	0.624247810271	137
